CG2713,maternal
CG4293,maternal
CG3457,maternal
CG11448,maternal
CG3719,maternal
CG14801,maternal
CG2694,maternal
CG2658,maternal
CG2662,maternal
Csat,maternal
Bem46,maternal
Ant2,maternal
und,maternal
pit,maternal
az2,maternal
CG4882,maternal
Thiolase,maternal
SuUR,maternal
Ip259,maternal
Fpps,maternal
CG14782,maternal
Rab27,maternal
EG:80H7.2,maternal
CG12179,maternal
CG32810,maternal
CycT,maternal
Bub3,maternal
Bub1,maternal
Bap60,maternal
fidipidine,maternal
unc-119,maternal
CG4101,maternal
SF1,maternal
Int6,maternal
Gyk,maternal
Faf,maternal
torp4a,maternal
CG7359,maternal
CG16989,maternal
CG4281,maternal
CG4199,maternal
CG4045,maternal
CG4061,maternal
CG4313,maternal
CG13367,maternal
CG17829,maternal
EG:115C2.6,maternal
skpA,maternal
Roc1a,maternal
CG13363,maternal
CG14622,maternal
CycK,maternal
CaBP1,maternal
Bteb2,maternal
CG3558,maternal
scf,maternal
BEST:CK02656,maternal
CG5594,maternal
CG5885,maternal
CG11489,maternal
Bap55,maternal
Ate1,maternal
alphaCop,maternal
PlexA,maternal
myotubularin,maternal
ind,maternal
homer,maternal
TBPH,maternal
Smox,maternal
SNF4Agamma,maternal
Rap2l,maternal
Rad9,maternal
Paf-AHalpha,maternal
Mgstl,maternal
JTBR,maternal
HDAC3,maternal
RhoGAP1A,maternal
RhoGAP1A,maternal
CG3621,maternal
Crag,maternal
Cortactin,maternal
CalpB,maternal
Meics,maternal
Inos,maternal
cmp44E,maternal
Rad21,maternal
Mhcl,maternal
UBL3,maternal
CG4857,maternal
cib,maternal
Adar,maternal
CBP,maternal
C3G,maternal
CG12253,maternal
BCL7-like,maternal
ApepP,maternal
tna,maternal
slim,maternal
skpC,maternal
prominin-like,maternal
PH4alphaMP,maternal
nop5,maternal
mei-P26,maternal
mbf1,maternal
gus,maternal
gukh,maternal
msk,maternal
cav,maternal
bonsai,maternal
bip2,maternal
X11L,maternal
Tsc1,maternal
Traf2,maternal
Tak1,maternal
TXBP181-like,maternal
SRPK,maternal
SAK,maternal
RpII33,maternal
Rgl,maternal
Pten,maternal
Prosbeta3,maternal
Noa36,maternal
,maternal
NiPp1,maternal
Nc,maternal
Mpcp,maternal
Kaz1,maternal
Idgf4,maternal
Hus1-like,maternal
Hsc70Cb,maternal
Su(var)2-HP2,maternal
HDAC6,maternal
Grip84,maternal
Grip75,maternal
Grip163,maternal
Grip128,maternal
ear,maternal
CG17617,maternal
Drp1,maternal
Dek,maternal
CG1307,maternal
CG2358,maternal
CG5704,maternal
Sec61alpha,maternal
CG8290,maternal
CG32575,maternal
CG5991,maternal
CG8677,maternal
CG7832,maternal
CG9418,maternal
BEST:LD04971,maternal
CG5707,maternal
Axn,maternal
Ady43A,maternal
tafazzin,maternal
nes,maternal
ldlCp,maternal
l(1)G0095,maternal
l(1)G0084,maternal
l(1)G0045,maternal
l(1)G0030,maternal
l(1)G0007,maternal
fu12,maternal
drosha,maternal
Yippee,maternal
Trf2,maternal
Rad23,maternal
Prosalpha6,maternal
Thd1,maternal
CG14781,maternal
CG11403,maternal
CG13364,maternal
DDB1,maternal
CHIP,maternal
CSN5,maternal
CSN4,maternal
CSN3,maternal
CSN1b,maternal
Eb1,maternal
CG17322,maternal
CG17324,maternal
Aats-tyr,maternal
Aats-thr,maternal
Aats-met,maternal
Aats-lys,maternal
Aats-leu,maternal
Aats-ile,maternal
Aats-gly,maternal
Aats-cys,maternal
Aats-arg,maternal
Aats-ala,maternal
ARP-like,maternal
inx2,maternal
l(1)G0196,maternal
l(1)G0193,maternal
Gmap,maternal
l(1)G0156,maternal
l(1)G0144,maternal
l(1)G0022,maternal
l(1)G0004,maternal
Rip11,maternal
Kap-alpha3,maternal
jim,maternal
fz4,maternal
bgm,maternal
Amph,maternal
Tim10,maternal
Stam,maternal
MRG15,maternal
Dnz1,maternal
D12,maternal
CG9543,maternal
CG1098,maternal
CG2061,maternal
CG12340,maternal
CG17286,maternal
CG9535,maternal
CG11970,maternal
CG8878,maternal
rab3-GAP,maternal
EDTP,maternal
CG1344,maternal
Tnks,maternal
TBCD,maternal
CG10254,maternal
CG8262,maternal
CG1024,maternal
CG7115,maternal
CG3679,maternal
CG3231,maternal
CG3909,maternal
CG7686,maternal
CG6697,maternal
CG8920,maternal
CG7139,maternal
CG11006,maternal
botv,maternal
CG11092,maternal
beta4GalTA,maternal
CG1927,maternal
CG7927,maternal
CG10863,maternal
CG32721,maternal
pgant3,maternal
CG18659,maternal
CG5498,maternal
CG8108,maternal
CG5815,maternal
CG5508,maternal
CG6230,maternal
CG7028,maternal
CG14476,maternal
MED15,maternal
CG3799,maternal
drpr,maternal
CG5629,maternal
CG17712,maternal
CG2790,maternal
CG9009,maternal
CG8611,maternal
CG8230,maternal
morgue,maternal
CG6404,maternal
CG5808,maternal
Adam,maternal
Acf1,maternal
Pfrx,maternal
glob1,maternal
blot,maternal
VhaSFD,maternal
SMC2,maternal
Prp18,maternal
Mtch,maternal
GV1,maternal
CG14786,maternal
Dp1,maternal
Dgp-1,maternal
CstF-64,maternal
Tsp96F,maternal
Nup170,maternal
CG1957,maternal
Aac11,maternal
CG10670,maternal
Akap200,maternal
CG10682,maternal
vihar,maternal
msps,maternal
msb1l,maternal
MBD-like,maternal
MTA1-like,maternal
l(1)G0431,maternal
l(1)G0397,maternal
l(1)G0320,maternal
l(1)G0289,maternal
l(1)G0255,maternal
l(1)G0230,maternal
l(1)G0222,maternal
hug,maternal
fal,maternal
cyp33,maternal
cic,maternal
chm,maternal
capt,maternal
Tob,maternal
Taf10,maternal
TMS1,maternal
Sin,maternal
Rep2,maternal
Nxt1,maternal
JhI-21,maternal
Ilk,maternal
I-2,maternal
ECSIT,maternal
CG11070,maternal
rtet,maternal
CG8062,maternal
CG5720,maternal
CG8801,maternal
CG4119,maternal
CG10221,maternal
CG15817,maternal
CG4389,maternal
CG17841,maternal
Ack,maternal
CG9611,maternal
CG31705,maternal
CG3530,maternal
CG12182,maternal
CG4455,maternal
CG3793,maternal
cenG1A,maternal
CG15261,maternal
EndoGI,maternal
CG3994,maternal
ZnT35C,maternal
c(2)M,maternal
CG18507,maternal
mol,maternal
CG7516,maternal
CG31731,maternal
CG7364,maternal
CG9031,maternal
A3-3,maternal
gammaSnap,maternal
xl6,maternal
sut1,maternal
pUf68,maternal
phtf,maternal
lqf,maternal
beat-Ic,maternal
aralar1,maternal
CG11902,maternal
mRpL50,maternal
VhaM9.7-2,maternal
VhaM9.7-b,maternal
VhaM9.7-1,maternal
VhaAC39,maternal
Vha100-2,maternal
Vha100-1,maternal
Tbp-1,maternal
Rpt4,maternal
Rpt1,maternal
Rpn7,maternal
Rpn6,maternal
Rpn5,maternal
Rpn9,maternal
Rpn2,maternal
Rpn12,maternal
Rpn11,maternal
RpL37A,maternal
Nhe3,maternal
Lnk,maternal
Fmr1,maternal
Ero1L,maternal
Ef1beta,maternal
ETH,maternal
fab1,maternal
CG5036,maternal
CG5033,maternal
CG18508,maternal
CSN8,maternal
CSN6,maternal
CG15269,maternal
CG17328,maternal
CG4935,maternal
CG32972,maternal
CG33090,maternal
CG16865,maternal
NC2beta,maternal
CG16863,maternal
Cyp28a5,maternal
CG31672,maternal
CG14478,maternal
CG3287,maternal
CG8788,maternal
Aats-ala-m,maternal
A16,maternal
26-29kD-proteinase,maternal
deltaCOP,maternal
betaggt-II,maternal
xmas-2,maternal
trbl,maternal
tio,maternal
tan,maternal
Spt6,maternal
Spn5,maternal
Spn4,maternal
Spn27A,maternal
sds22,maternal
miple2,maternal
lmg,maternal
l(1)G0269,maternal
icln,maternal
ced-6,maternal
asf1,maternal
aru,maternal
Uba2,maternal
Sucb,maternal
debcl,maternal
REG,maternal
Prosbeta5,maternal
NHP2,maternal
Mkrn1,maternal
Mdh,maternal
ssh,maternal
Las,maternal
kisir,maternal
GCR(ich),maternal
fu2,maternal
FKBP59,maternal
Ext2,maternal
Ef1gamma,maternal
CHORD,maternal
CHES-1-like,maternal
Tsp42Ee,maternal
Aos1,maternal
CG13373,maternal
CG3176,maternal
CG18166,maternal
CG13365,maternal
CG14806,maternal
CG8636,maternal
CG3603,maternal
CG12206,maternal
CG10802,maternal
CG14270,maternal
CG10803,maternal
CG2875,maternal
CG2947,maternal
CG2938,maternal
CG2941,maternal
Vap-33-1,maternal
CG6428,maternal
CG2982,maternal
CG3564,maternal
CHOp24,maternal
Usf,maternal
CG11436,maternal
CG11444,maternal
CG4041,maternal
CG6903,maternal
CG4068,maternal
CG5086,maternal
Sas10,maternal
CG3309,maternal
SK,maternal
CG4165,maternal
CG3249,maternal
CG12730,maternal
RpL35,maternal
CG4078,maternal
CG15772,maternal
CG15771,maternal
CG4064,maternal
